,name,twitter,party,tweet,tweet_published
125,Maria Cantwell,SenatorCantwell,Democrat,"Happy #MothersDay to all the moms in Washington and across the country who raise and inspire us, and who are working in overdrive throughout this pandemic. I’ll continue to do all I can to support the success of mothers &amp; their families everywhere. ",2020-05-10
126,Maria Cantwell,SenatorCantwell,Democrat,"We have already seen layoffs and fishing season closures, and it’s crucial that we support fishermen and ensure they have access to emergency grants & other assistance as they face the unprecedented challenges of this pandemic.",2020-03-27
127,Maria Cantwell,SenatorCantwell,Democrat,#SmallBusiness resources for WA (2/6) - @SBAgov is providing disaster loans to small businesses negatively impacted by #COVID19. Learn more: https://www.sba.gov/page/coronavirus-covid-19-small-business-guidance-loan-resources,2020-03-21
128,Maria Cantwell,SenatorCantwell,Democrat,"I support the National Emergency Declaration. Those of us from states where #COVID19 is hitting early know that more resources, tools, and flexibility are critically needed right now.",2020-03-14
129,Maria Cantwell,SenatorCantwell,Democrat,"Washington's healthcare workers are working around the clock to respond to the #COVID19 crisis &amp; they’re paying a heavy price. I’ll keep fighting for more resources for #PPE, testing, &amp; supplies to support those on the front lines as they continue the effort to stop this disease.",2020-05-06
130,Maria Cantwell,SenatorCantwell,Democrat,"This outbreak serves as a solemn reminder of the need for strong public health programs. A quick &amp; effective response requires officials around the world working together to share information &amp; insight to appropriately prevent, diagnose &amp; treat this disease.",2020-01-29
131,Maria Cantwell,SenatorCantwell,Democrat,"#COVID19 is impacting every part of our lives, and today’s jobless report underscores the economic effects on Washingtonians. Last week alone, unemployment claims in our state increased by 843 percent. ",2020-03-26
132,Maria Cantwell,SenatorCantwell,Democrat,Last week I urged @USTreasury to make #COVID19 cash assistance payments to Social Security recipients without requiring them to file tax returns &amp; was glad to see this change made. Veterans &amp; SSI recipients deserve the same treatment.,2020-04-09
133,Maria Cantwell,SenatorCantwell,Democrat, This week @USDA announced a coronavirus assistance program to help farmers &amp; ranchers impacted by the pandemic. Producers can apply for assistance by contacting their local FSA service centers. For a list of @USDAFSA centers in WA: https://offices.sc.egov.usda.gov/locator/app?state=wa&amp;agency=fsa,2020-05-20
134,Maria Cantwell,SenatorCantwell,Democrat,My heart goes out to Washingtonians & all Americans affected by the novel coronavirus. I’m working w/ state & local officials to make sure they have the federal resources they need. For more COVID-19 info: @CDCgov: http://www.cdc.gov/ @WADeptHealth: http://www.doh.wa.gov/Emergencies/Coronavirus,2020-03-01
135,Maria Cantwell,SenatorCantwell,Democrat,"It has become all too common to see pictures of crowded flights shared by worried passengers. @USDOT and the federal government must issue clear &amp; uniform social distancing guidelines that lead airlines to keep middle or adjacent seats open, or to limit aircraft capacity. ",2020-05-18
136,Maria Cantwell,SenatorCantwell,Democrat,"Walla Walla's @UBnews on my call for clear &amp; uniform national COVID-19 guidelines for the aviation sector: “It’s more than a reasonable request, it’s critically important.” ",2020-05-19
137,Maria Cantwell,SenatorCantwell,Democrat,"Washington, beware of scammers exploiting the #COVID19 crisis for personal gain. Here are common scams to watch for - visit https://dfi.wa.gov/coronavirus/scams for more info.",2020-04-03
138,Maria Cantwell,SenatorCantwell,Democrat,"In addition to fever, cough, and shortness of breath, @CDCgov has added 6 symptoms to their list of known #COVID19 symptoms: sore throat, headache, muscle pain, chills, repeated shaking with chills, &amp; new loss of taste or smell. ",2020-04-28
139,Maria Cantwell,SenatorCantwell,Democrat,"The Senate should focus on #COVID19 related matters &amp; oversight. I urged @SenateMajLdr to hold hearings on our testing capabilities and capacity, #PPP implementation, &amp; other issues related to the COVID-19 public health &amp; economic emergencies. ",2020-05-04
140,Maria Cantwell,SenatorCantwell,Democrat,"The #COVID19 outbreak is placing substantial strain on state, local &amp; tribal public health agencies’ already-limited resources as they lead the response to the pandemic. The health care system is woefully under-resourced &amp; is short of testing supplies and equipment.",2020-03-23
141,Maria Cantwell,SenatorCantwell,Democrat,#SmallBusiness Resources for WA (1/6) - Small businesses are a pillar of our economy &amp; we must do more to support them as we continue to fight the #COVID19 crisis. Here’s a list of resources available for small business owners ,2020-03-21
142,Maria Cantwell,SenatorCantwell,Democrat,"Diseases do not respect borders or state lines. For any state to effectively protect their citizens from COVID-19, every state must do so. I joined my colleagues @PattyMurray and @RepKimSchrier to push for a comprehensive national strategy for #COVID19 testing. ",2020-04-28
143,Maria Cantwell,SenatorCantwell,Democrat,"I urged President Trump and Vice President Pence to mobilize private industry to manufacture supplies & equipment, such as PPE & ventilators, that are needed to address the #COVID19 crisis. ",2020-03-23
144,Maria Cantwell,SenatorCantwell,Democrat,"The flying public needs to feel safe from #COVID19 &amp; the federal government needs to take leadership on this issue. @KIRO7Seattle highlighted the importance of clear, uniform national social distancing guidelines for the aviation sector. ",2020-05-21
145,Maria Cantwell,SenatorCantwell,Democrat,"In WA, that means workers will have 39 weeks of unemployment insurance. More than 3.7 million Washingtonians will get $1,200 checks, and parents will get an additional $500 per child. Americans need help making ends meet while they help us beat this #COVID19 virus.",2020-03-26
146,Maria Cantwell,SenatorCantwell,Democrat,"The flying public needs to feel safe from #COVID19 &amp; the federal government needs to take leadership on this issue. @KIRO7Seattle highlighted the importance of clear, uniform national social distancing guidelines for the aviation sector.",2020-05-21
147,Maria Cantwell,SenatorCantwell,Democrat,And I also have questions about her potential involvement with blocking the @CDCgov coronavirus guidance to states and localities on COVID-19 safety &amp; reopening measures. ,2020-05-15
148,Maria Cantwell,SenatorCantwell,Democrat,"No state has been harder hit by the coronavirus outbreak than the state of Washington, and it’s clear we need more resources for testing. #COVID19WA #COVID19Seattle",2020-03-06
149,Maria Cantwell,SenatorCantwell,Democrat,"We need be prepared for this upcoming wildfire season. I pressed the U.S. Forest Service for their plans to reduce the risk of wildfires, keep communities informed, and limit exposure and transmission of the coronavirus. ",2020-05-20
150,Maria Cantwell,SenatorCantwell,Democrat,This declaration will free up more than $50 billion in federal resources for states & local communities fighting the #COVID19 outbreak on the front lines. It will allow WA hospitals more flexibility to care for patients &amp; expand critical testing.,2020-03-14
151,Maria Cantwell,SenatorCantwell,Democrat,The @FCC is uniquely positioned to respond to some of the challenges posed by #coronavirus just as it has in the past with disaster response. #COVID19WA #COVID19Seattle,2020-03-09
152,Maria Cantwell,SenatorCantwell,Democrat,"My thoughts are with everyone in Washington state and around the country being impacted by the novel coronavirus outbreak, and I want to thank our tireless workers who are treating patients and working to contain the spread of COVID-19.",2020-03-03
153,Maria Cantwell,SenatorCantwell,Democrat,"The lack of personal protective equipment endangers the health of people on the frontlines, including local health agencies, health workers, and emergency personnel, and limits their ability to respond to those in need and to efficiently curtail the #COVID19 pandemic.",2020-03-17
154,Maria Cantwell,SenatorCantwell,Democrat,Retweet if you agree: the Trump Administration shouldn’t be trying to take health care away from millions of Americans in the midst of a global pandemic.,2020-05-20
155,Maria Cantwell,SenatorCantwell,Democrat,"The COVID-19 crisis has shown us how essential local news and information is to us, and today I introduced a bill to help local media during this crisis. Now is not the time to cut newsroom jobs critical to giving the public regional data and news on #COVID19 outbreaks.",2020-05-14
